%time,field.header.seq,field.header.stamp,field.header.frame_id,field.centroid.x,field.centroid.y,field.centroid.z,field.direction.x,field.direction.y,field.direction.z,field.radius,field.epsilon
1608567366457554743,17,1608567366457554743,iiwa_link_0,0.696076274393,0.0564320881469,0.057536194613,8.91972131635e-09,99.3300592332,1.0,0.657163023949,0.0
1608567366472680751,18,1608567366472680751,iiwa_link_0,0.697214104892,0.0658297265284,0.0582828363154,-1.37430965812,102.616841911,1.0,0.739440083504,0.0
1608567366859698350,19,1608567366859698350,iiwa_link_0,0.697214104892,0.0658297265284,0.0582828363154,-9.31258967974e-09,94.7415059269,1.0,0.739440083504,0.0
1608567366874330240,20,1608567366874330240,iiwa_link_0,0.698036852832,0.0749678482841,0.0591918855391,-1.54547908418,98.9568687281,1.0,0.814827620983,0.0
1608567367157375816,21,1608567367157375816,iiwa_link_0,0.698036852832,0.0749678482841,0.0591918855391,-5.90338238043e-08,100.371924385,1.0,0.814827620983,0.0
1608567367176478603,22,1608567367176478603,iiwa_link_0,0.699057292855,0.0791102109626,0.0597781254699,-1.78924999763,99.9736670368,1.0,0.808380484581,0.0
1608567367368666088,23,1608567367368666088,iiwa_link_0,0.699255763046,0.0842244103294,0.0598870152672,-4.95648760869e-10,98.6588620557,1.0,0.808380484581,0.0
1608567367404227333,24,1608567367404227333,iiwa_link_0,0.699399289321,0.086146059774,0.06074942714,-0.147476740688,101.716491728,1.0,0.82044428587,0.0
1608567367498462234,25,1608567367498462234,iiwa_link_0,0.699399289321,0.086146059774,0.06074942714,0.972466971772,15.2374980365,1.0,0.82044428587,0.0
1608567367520995537,26,1608567367520995537,iiwa_link_0,0.699483428413,0.0888464379479,0.0608412156301,9.17372091919,101.408767293,1.0,0.813617527485,0.0
1608567367626224223,27,1608567367626224223,iiwa_link_0,0.699252514552,0.0891159427293,0.0608381682227,0.633802465712,9.74518936225,1.0,0.813617527485,0.0
1608567367640353589,28,1608567367640353589,iiwa_link_0,0.699144339478,0.0899148852315,0.0610428173357,8.9130818292,99.8821353123,1.0,0.80641323328,0.0
1608567367916411900,29,1608567367916411900,iiwa_link_0,0.699144339478,0.0899148852315,0.0610428173357,0.385172129485,5.56835046447,1.0,0.80641323328,0.0
1608567367941835738,30,1608567367941835738,iiwa_link_0,0.699740653201,0.0967582921705,0.0613329844053,4.27193157809,99.4966250319,1.0,0.75549519062,0.0
1608567368101224451,31,1608567368101224451,iiwa_link_0,0.699740653201,0.0967582921705,0.0613329844053,1.09220928138,19.9512059572,1.0,0.75549519062,0.0
1608567368117105581,32,1608567368117105581,iiwa_link_0,0.69979824809,0.0984370355841,0.0613311262472,8.812750199,99.8300053357,1.0,0.744964599609,0.0
1608567368275842986,33,1608567368275842986,iiwa_link_0,0.699780893155,0.0985754479965,0.0613708033837,1.97422257278,36.0523907491,1.0,0.744964599609,0.0
1608567368296930895,34,1608567368296930895,iiwa_link_0,0.699855502561,0.0996898032671,0.0614101569296,4.25387092581,96.6577513669,1.0,0.739722371101,0.0
1608567368398617608,35,1608567368398617608,iiwa_link_0,0.699855502561,0.0996898032671,0.0614101569296,1.22845623843,37.2018156714,1.0,0.739722371101,0.0
1608567368413725080,36,1608567368413725080,iiwa_link_0,0.699898746351,0.102690877717,0.0614401524806,5.50974439042,97.294385332,1.0,0.740428328514,0.0
1608567368571813054,37,1608567368571813054,iiwa_link_0,0.699878372144,0.103228797083,0.0615050692813,1.16897796391,36.4432120091,1.0,0.740428328514,0.0
1608567368591812196,38,1608567368591812196,iiwa_link_0,0.700132235033,0.108699204906,0.0615276001394,3.52349853497,99.624785406,1.0,0.740830481052,0.0
1608567368723523170,39,1608567368723523170,iiwa_link_0,0.700132235033,0.108699204906,0.0615276001394,2.06537651493,50.8687409401,1.0,0.740830481052,0.0
1608567368741505500,40,1608567368741505500,iiwa_link_0,0.700240427797,0.110868038102,0.0615188287428,5.19277725912,99.8893808263,1.0,0.741544365883,0.0
1608567368819077939,41,1608567368819077939,iiwa_link_0,0.700240427797,0.110868038102,0.0615188287428,4.15560596156,140.275103345,1.0,0.741544365883,0.0
1608567368833139935,42,1608567368833139935,iiwa_link_0,0.700798143715,0.112650837371,0.0615467163505,5.19466358428,101.070811008,1.0,0.745966255665,0.0
1608567368948838455,43,1608567368948838455,iiwa_link_0,0.700798143715,0.112650837371,0.0615467163505,17.1483168689,283.628834634,1.0,0.745966255665,0.0
1608567368967969863,44,1608567368967969863,iiwa_link_0,0.70077351348,0.114531038457,0.0616241258837,7.91703157612,99.3800433019,1.0,0.747766971588,0.0
1608567369087682421,45,1608567369087682421,iiwa_link_0,0.700836905209,0.116156776037,0.0615220839652,24.0064378522,280.982187488,1.0,0.747766971588,0.0
1608567369100788261,46,1608567369100788261,iiwa_link_0,0.700711013095,0.119527544046,0.0615477827881,8.24305199361,97.4351196206,1.0,0.754170358181,0.0
1608567369214589429,47,1608567369214589429,iiwa_link_0,0.700711013095,0.119527544046,0.0615477827881,21.381030733,280.277730862,1.0,0.754170358181,0.0
1608567369230413899,48,1608567369230413899,iiwa_link_0,0.701616903085,0.120037963367,0.0616646965536,7.79811243184,99.5768048372,1.0,0.760596454144,0.0
1608567369304306715,49,1608567369304306715,iiwa_link_0,0.701756606759,0.120451205688,0.0613790050797,7.67071104058,85.2015647222,1.0,0.760596454144,0.0
1608567369323389164,50,1608567369323389164,iiwa_link_0,0.701774865735,0.121117129554,0.0614487172624,8.65105124563,102.252553699,1.0,0.767721712589,0.0
1608567369414247959,51,1608567369414247959,iiwa_link_0,0.701870005456,0.121664213453,0.0615606287975,10.6335581373,76.4567024194,1.0,0.767721712589,0.0
1608567369433073668,52,1608567369433073668,iiwa_link_0,0.702886470029,0.128219780766,0.0619262124916,14.0405742614,99.1646705518,1.0,0.776239335537,0.0
1608567369605005909,53,1608567369605005909,iiwa_link_0,0.702886470029,0.128219780766,0.0619262124916,3.52969868244,17.4820376842,1.0,0.776239335537,0.0
1608567369623673619,54,1608567369623673619,iiwa_link_0,0.702490316749,0.129717957602,0.0616438149581,21.7722714532,97.5696887838,1.0,0.773451209068,0.0
1608567369709523600,55,1608567369709523600,iiwa_link_0,0.702140415475,0.129867018719,0.0615885858268,8.29955758797,57.7643273772,1.0,0.773451209068,0.0
1608567369732697867,56,1608567369732697867,iiwa_link_0,0.702410507483,0.130123688215,0.0617340080666,12.7381110605,99.068790541,1.0,0.798643171787,0.0
1608567369832578031,57,1608567369832578031,iiwa_link_0,0.703089214811,0.131892882388,0.0618601345376,85.0536485,663.333421374,1.0,0.798643171787,0.0
1608567369849951539,58,1608567369849951539,iiwa_link_0,0.702842504821,0.133787347211,0.0614194836364,14.2696645158,93.4748148323,1.0,0.819201409817,0.0
1608567370084141972,59,1608567370084141972,iiwa_link_0,0.702842504821,0.133787347211,0.0614194836364,2661694825.38,37556356073.2,1.0,0.819201409817,0.0
1608567370103177111,60,1608567370103177111,iiwa_link_0,0.702838003818,0.135260963704,0.0602264020262,6.08010989877,98.9258528745,1.0,0.830104589462,0.0
1608567370294402074,61,1608567370294402074,iiwa_link_0,0.702838003818,0.135260963704,0.0602264020262,3778041082.98,37924064796.5,1.0,0.830104589462,0.0
1608567370310616796,62,1608567370310616796,iiwa_link_0,0.703069557713,0.13624008882,0.0600568306411,11.7433160928,100.489776498,1.0,0.792099475861,0.0
1608567370507841827,63,1608567370507841827,iiwa_link_0,0.703069557713,0.13624008882,0.0600568306411,3309228537.19,29480833262.6,1.0,0.792099475861,0.0
1608567370523773890,64,1608567370523773890,iiwa_link_0,0.703172502861,0.138050601142,0.0599245005989,12.2590537906,99.1016136679,1.0,0.778521358967,0.0
1608567370736948398,65,1608567370736948398,iiwa_link_0,0.703541430376,0.139292892258,0.0597710234255,2439726219.73,25208890601.3,1.0,0.778521358967,0.0
1608567370763826485,66,1608567370763826485,iiwa_link_0,0.703998757778,0.142743368105,0.0589250944102,8.22442802419,101.370443677,1.0,0.822334825993,0.0
1608567370969155775,67,1608567370969155775,iiwa_link_0,0.703883772475,0.14274878295,0.0589992528614,8444047620.46,52048963964.2,1.0,0.822334825993,0.0
1608567370987956213,68,1608567370987956213,iiwa_link_0,0.703799174756,0.144154241846,0.0581970383731,15.2990913134,98.0346230217,1.0,0.82542604208,0.0
