%time,field.poseStamped.header.seq,field.poseStamped.header.stamp,field.poseStamped.header.frame_id,field.poseStamped.pose.position.x,field.poseStamped.pose.position.y,field.poseStamped.pose.position.z,field.poseStamped.pose.orientation.x,field.poseStamped.pose.orientation.y,field.poseStamped.pose.orientation.z,field.poseStamped.pose.orientation.w,field.redundancy.e1,field.redundancy.status,field.redundancy.turn
1608567002572765111,1869810,1608567002519000000,iiwa_link_0,0.694253902431,0.0232402128189,0.0801449256732,0.0695154068632,0.997182607651,-0.0281233366203,0.00188061447512,-0.0484603705517,2,28
1608567002579756975,1869811,1608567002525000000,iiwa_link_0,0.69425382202,0.023240161839,0.0801445691733,0.0695153078917,0.997182607651,-0.0281233563791,0.00188049202073,-0.0484603705517,2,28
1608567002585726022,1869812,1608567002532000000,iiwa_link_0,0.694253826891,0.0232401051207,0.0801443224764,0.0695154667851,0.997182607651,-0.028123449597,0.00188047914946,-0.0484603705517,2,28
1608567002591898918,1869813,1608567002538000000,iiwa_link_0,0.694253726437,0.0232399752374,0.0801438448058,0.0695155891122,0.997182607651,-0.0281235078841,0.00188027548406,-0.0484604304383,2,28
1608567002597835063,1869814,1608567002544000000,iiwa_link_0,0.694253774867,0.0232399488684,0.0801436135182,0.0695156187096,0.997182607651,-0.0281234213521,0.00188029190133,-0.0484604304383,2,28
1608567002605393886,1869815,1608567002551000000,iiwa_link_0,0.694253747893,0.023240014282,0.080143242028,0.0695154769378,0.997182607651,-0.0281235250667,0.00188021656074,-0.0484604304383,2,28
1608567002611462116,1869816,1608567002557000000,iiwa_link_0,0.69425375676,0.0232401088431,0.0801429256884,0.0695154750246,0.997182607651,-0.0281234424177,0.00188020758962,-0.0484604304383,2,28
1608567002617656946,1869817,1608567002564000000,iiwa_link_0,0.694253724178,0.0232399657583,0.0801426744823,0.0695155766413,0.997182607651,-0.0281234146956,0.00188010960467,-0.0484604304383,2,28
1608567002624619007,1869818,1608567002570000000,iiwa_link_0,0.694253858782,0.023240029785,0.0801426339198,0.069515459992,0.997182607651,-0.0281234309197,0.00188032353786,-0.0484604304383,2,28
1608567002630702018,1869819,1608567002577000000,iiwa_link_0,0.694254037822,0.0232401217527,0.0801425538299,0.0695154725453,0.997182607651,-0.0281234071327,0.00188056699665,-0.0484605503206,2,28
1608567002636905908,1869820,1608567002583000000,iiwa_link_0,0.694254044155,0.0232401229993,0.0801423219262,0.0695154404437,0.997182607651,-0.0281234039395,0.00188056507287,-0.0484604304383,2,28
1608567002643692016,1869821,1608567002590000000,iiwa_link_0,0.694254146458,0.0232400730655,0.0801422367869,0.069515571842,0.997182607651,-0.0281233418479,0.0018807084709,-0.0484604304383,2,28
1608567002651763916,1869822,1608567002597000000,iiwa_link_0,0.694254243196,0.0232399779603,0.0801421363317,0.0695155472231,0.997182607651,-0.0281234155052,0.00188086803127,-0.0484605503206,2,28
1608567002657767057,1869823,1608567002603000000,iiwa_link_0,0.69425429358,0.023239968859,0.0801419662246,0.0695155355412,0.997182607651,-0.0281233609001,0.00188091856001,-0.0484604304383,2,28
1608567002698894977,1869824,1608567002644000000,iiwa_link_0,0.694254906051,0.0232399439644,0.0801408601237,0.0695155479,0.997182607651,-0.0281232268441,0.00188171544993,-0.0484604304383,2,28
1608567002705715894,1869825,1608567002650000000,iiwa_link_0,0.694254980297,0.0232402891274,0.0801407915958,0.0695152975092,0.997182607651,-0.0281230966813,0.00188185278508,-0.0484603705517,2,28
1608567002711817979,1869826,1608567002657000000,iiwa_link_0,0.694255161097,0.0232402163239,0.0801406045366,0.0695154316067,0.997182607651,-0.0281230678136,0.0018820915233,-0.0484603705517,2,28
1608567002717674970,1869827,1608567002663000000,iiwa_link_0,0.694255210789,0.0232400256394,0.0801404212096,0.0695155318098,0.997182607651,-0.0281231357263,0.00188215943325,-0.0484605503206,2,28
1608567002769625902,1869828,1608567002715000000,iiwa_link_0,0.694256034158,0.0232402845418,0.080139747523,0.069515418584,0.997182607651,-0.0281228521519,0.00188333310369,-0.0484604304383,2,28
1608567002778026103,1869829,1608567002724000000,iiwa_link_0,0.69425617392,0.0232403741629,0.0801394753728,0.0695153428358,0.997182607651,-0.0281228277588,0.00188354299589,-0.0484604304383,2,28
1608567002784048080,1869830,1608567002730000000,iiwa_link_0,0.694256228028,0.02324029301,0.0801393086789,0.0695153939098,0.997182607651,-0.0281228221826,0.00188360103124,-0.0484604304383,2,28
1608567002790863037,1869831,1608567002737000000,iiwa_link_0,0.694256360897,0.0232401729337,0.0801392512524,0.0695153790408,0.997182607651,-0.0281229304546,0.00188382588897,-0.0484605503206,2,28
1608567002797039985,1869832,1608567002743000000,iiwa_link_0,0.694256336772,0.0232402125583,0.0801390545136,0.0695152308849,0.997182607651,-0.0281227967583,0.00188380144023,-0.0484604304383,2,28
1608567002802944898,1869833,1608567002749000000,iiwa_link_0,0.694256554547,0.0232404250455,0.0801390324564,0.0695152173768,0.997182607651,-0.0281227094195,0.00188409791108,-0.048460310665,2,28
1608567002809639930,1869834,1608567002756000000,iiwa_link_0,0.694256730475,0.0232402372307,0.0801388270567,0.0695153543525,0.997182607651,-0.0281227296708,0.00188434069291,-0.0484604304383,2,28
1608567002815866947,1869835,1608567002762000000,iiwa_link_0,0.694256810233,0.0232401570012,0.0801385769781,0.0695155202125,0.997182607651,-0.0281227208522,0.00188443191761,-0.0484604304383,2,28
1608567002821907997,1869836,1608567002768000000,iiwa_link_0,0.694256782167,0.0232402360645,0.0801383669922,0.0695153944312,0.997182607651,-0.0281227269629,0.00188440252573,-0.0484604304383,2,28
1608567002828068017,1869837,1608567002774000000,iiwa_link_0,0.694256974945,0.0232401661543,0.0801384098634,0.0695154474042,0.997182607651,-0.028122691754,0.00188466808605,-0.0484604304383,2,28
1608567002834587097,1869838,1608567002781000000,iiwa_link_0,0.694257037968,0.0232402512729,0.0801382411463,0.069515319207,0.997182607651,-0.0281226774847,0.00188478700803,-0.0484604304383,2,28
1608567002840909957,1869839,1608567002787000000,iiwa_link_0,0.694257235733,0.0232402086681,0.0801381991514,0.0695154482764,0.997182607651,-0.0281225999185,0.00188504914311,-0.0484604304383,2,28
1608567002883537054,1869840,1608567002828000000,iiwa_link_0,0.694257955302,0.0232403863091,0.080137466526,0.0695151612232,0.997182607651,-0.0281225058367,0.00188615484428,-0.0484604304383,2,28
1608567002889966011,1869841,1608567002836000000,iiwa_link_0,0.694258014959,0.0232403622532,0.0801373647916,0.0695150376336,0.997182667255,-0.0281225401272,0.00188621699309,-0.0484604304383,2,28
1608567002895981073,1869842,1608567002843000000,iiwa_link_0,0.694258227275,0.0232403194918,0.0801373208523,0.0695151063049,0.997182667255,-0.0281224539222,0.00188653674658,-0.0484604304383,2,28
1608567002902673006,1869843,1608567002849000000,iiwa_link_0,0.694258392317,0.023240576369,0.080137228688,0.0695151156031,0.997182667255,-0.0281222588754,0.00188678796512,-0.0484602506694,2,28
1608567002908898115,1869844,1608567002855000000,iiwa_link_0,0.694258481542,0.0232405259012,0.0801371066502,0.0695150672708,0.997182667255,-0.0281223313345,0.00188691742132,-0.0484602506694,2,28
1608567002915546894,1869845,1608567002861000000,iiwa_link_0,0.694258653288,0.0232403438415,0.0801370476521,0.0695152939204,0.997182607651,-0.0281223726681,0.00188719633826,-0.0484604304383,2,28
1608567002921675920,1869846,1608567002868000000,iiwa_link_0,0.694258777757,0.0232404069603,0.0801369211898,0.0695152942605,0.997182607651,-0.0281222692244,0.001887333939,-0.0484604304383,2,28
1608567002927959918,1869847,1608567002874000000,iiwa_link_0,0.694258758462,0.0232403210522,0.0801368161939,0.0695154697097,0.997182607651,-0.0281222736757,0.00188730606305,-0.0484604304383,2,28
1608567002934919118,1869848,1608567002881000000,iiwa_link_0,0.694258870762,0.0232404457845,0.0801366257242,0.0695152626133,0.997182607651,-0.0281222279646,0.00188747951582,-0.0484603705517,2,28
