%time,field.header.seq,field.header.stamp,field.header.frame_id,field.centroid.x,field.centroid.y,field.centroid.z,field.direction.x,field.direction.y,field.direction.z,field.radius,field.epsilon
1608567259316614965,16,1608567259316614965,iiwa_link_0,0.6961821994,0.0554628541275,0.0573368657913,0.793135474303,6.90489122446,1.0,0.718095421791,0.0
1608567259330876938,17,1608567259330876938,iiwa_link_0,0.697038304853,0.0599061006196,0.0578311249379,13.4534429754,100.913384213,1.0,0.709290504456,0.0
1608567259487981096,18,1608567259487981096,iiwa_link_0,0.697038304853,0.0599061006196,0.0578311249379,1.16309520923,11.1917988854,1.0,0.709290504456,0.0
1608567259519836586,19,1608567259519836586,iiwa_link_0,0.697667626993,0.0651743087151,0.0582285375088,8.96240945532,102.081168336,1.0,0.790460050106,0.0
1608567259746235415,20,1608567259746235415,iiwa_link_0,0.697667626993,0.0651743087151,0.0582285375088,1.60687038372,9.28009839113,1.0,0.790460050106,0.0
1608567259771318766,21,1608567259771318766,iiwa_link_0,0.69822218918,0.0675418541423,0.0584652308495,15.5158752171,97.4906696585,1.0,0.731038272381,0.0
1608567259903259820,22,1608567259903259820,iiwa_link_0,0.69822218918,0.0675418541423,0.0584652308495,1.85494448732,14.1796121891,1.0,0.731038272381,0.0
1608567259928811047,23,1608567259928811047,iiwa_link_0,0.698549796144,0.0696425158034,0.0588830509658,11.1820022397,99.1288313849,1.0,0.751867890358,0.0
1608567260078367591,24,1608567260078367591,iiwa_link_0,0.698549796144,0.0696425158034,0.0588830509658,1.06774107509,8.14695272967,1.0,0.751867890358,0.0
1608567260100186435,25,1608567260100186435,iiwa_link_0,0.698493551142,0.0715858135989,0.0589700954911,12.8474092452,100.868546773,1.0,0.759398937225,0.0
1608567260199894624,26,1608567260199894624,iiwa_link_0,0.698454139192,0.0729294527133,0.0588587865612,1.48584195389,14.3827192824,1.0,0.759398937225,0.0
1608567260235712169,27,1608567260235712169,iiwa_link_0,0.698325855732,0.0743496029327,0.059352682208,13.080668654,101.08241327,1.0,0.778481543064,0.0
1608567260385911771,28,1608567260385911771,iiwa_link_0,0.698325855732,0.0743496029327,0.059352682208,0.625237469285,12.9777948774,1.0,0.778481543064,0.0
1608567260407958325,29,1608567260407958325,iiwa_link_0,0.698793482862,0.0777612393627,0.0591900177783,7.23521302287,99.9771091611,1.0,0.774586737156,0.0
1608567260679610633,30,1608567260679610633,iiwa_link_0,0.698792542819,0.0777594479439,0.0595139535079,0.189936666774,11.9057242252,1.0,0.774586737156,0.0
1608567260697645942,31,1608567260697645942,iiwa_link_0,0.698753652465,0.0832134251343,0.060073209245,-1.03341489201,99.7251130857,1.0,0.782254099846,0.0
1608567261174704534,32,1608567261174704534,iiwa_link_0,0.698772390334,0.0836154109156,0.0602597876806,-3.98169404275e-08,100.100415107,1.0,0.782254099846,0.0
1608567261192594646,33,1608567261192594646,iiwa_link_0,0.698787357884,0.0897220109599,0.0607630619348,3.34653258941,99.9795147736,1.0,0.760107755661,0.0
1608567261489884415,34,1608567261489884415,iiwa_link_0,0.698787357884,0.0897220109599,0.0607630619348,0.0299739926133,11.9018165541,1.0,0.760107755661,0.0
1608567261503174161,35,1608567261503174161,iiwa_link_0,0.699743853889,0.0958461783639,0.0611058267294,-0.962076601284,96.8070297956,1.0,0.783178508282,0.0
1608567261967179565,36,1608567261967179565,iiwa_link_0,0.699743853889,0.0958461783639,0.0611058267294,-5.63393476584e-08,101.66691295,1.0,0.783178508282,0.0
1608567261990081499,37,1608567261990081499,iiwa_link_0,0.700064730901,0.103669908365,0.0613433669144,2.20940266874,97.3488614458,1.0,0.742747724056,0.0
1608567262143636917,38,1608567262143636917,iiwa_link_0,0.699998071397,0.103919078447,0.0613657688835,1.43990782751,35.6138822756,1.0,0.742747724056,0.0
1608567262158873234,39,1608567262158873234,iiwa_link_0,0.699895117639,0.104548243625,0.0615012740406,4.35728527174,99.594557919,1.0,0.742018520832,0.0
1608567262311031945,40,1608567262311031945,iiwa_link_0,0.699895117639,0.104548243625,0.0615012740406,0.837755988889,27.8065452424,1.0,0.742018520832,0.0
1608567262326983881,41,1608567262326983881,iiwa_link_0,0.700114867487,0.105266458713,0.0614622019726,4.14734714442,99.9263514971,1.0,0.739636003971,0.0
1608567262468820856,42,1608567262468820856,iiwa_link_0,0.700114867487,0.105266458713,0.0614622019726,0.876352702767,21.1162559415,1.0,0.739636003971,0.0
1608567262486638298,43,1608567262486638298,iiwa_link_0,0.699994824644,0.110644995774,0.0613516518683,6.38005762395,101.028656315,1.0,0.745187997818,0.0
1608567262695668792,44,1608567262695668792,iiwa_link_0,0.700153042045,0.11056208476,0.0613635603933,706342631.212,20076732627.0,1.0,0.745187997818,0.0
1608567262713490073,45,1608567262713490073,iiwa_link_0,0.701041633544,0.113796716964,0.0614399534255,5.39805015807,99.5004850275,1.0,0.77442908287,0.0
1608567262919058016,46,1608567262919058016,iiwa_link_0,0.701041633544,0.113796716964,0.0614399534255,1055459213.13,10038048050.2,1.0,0.77442908287,0.0
1608567262936721121,47,1608567262936721121,iiwa_link_0,0.701043692558,0.117435533426,0.0614310753825,10.1872482449,97.2498716415,1.0,0.770549058914,0.0
1608567263077010458,48,1608567263077010458,iiwa_link_0,0.701182722431,0.118044386256,0.0614391586574,33.6079114744,397.525208182,1.0,0.770549058914,0.0
1608567263105023581,49,1608567263105023581,iiwa_link_0,0.702101467976,0.121240022326,0.0617066212109,8.61592898784,99.5110420503,1.0,0.775154829025,0.0
1608567263264005512,50,1608567263264005512,iiwa_link_0,0.701590332149,0.121482658746,0.0612466882101,3.81239611107,37.9977686668,1.0,0.775154829025,0.0
1608567263285676773,51,1608567263285676773,iiwa_link_0,0.702373343629,0.12390134261,0.0619094795366,9.66738973537,102.155819991,1.0,0.771954774857,0.0
1608567263434551061,52,1608567263434551061,iiwa_link_0,0.702744621077,0.124802729176,0.0619476891299,3.03322693327,15.7535599176,1.0,0.771954774857,0.0
1608567263453145290,53,1608567263453145290,iiwa_link_0,0.702473437316,0.129336459905,0.0618359282931,19.1721741229,98.3143867162,1.0,0.768910348415,0.0
1608567263556771053,54,1608567263556771053,iiwa_link_0,0.701958614308,0.129284739994,0.0617413752456,3.54146955594,31.6287189447,1.0,0.768910348415,0.0
1608567263573547865,55,1608567263573547865,iiwa_link_0,0.702764411834,0.129983711988,0.0619871202554,13.1086753857,98.9266511365,1.0,0.772681295872,0.0
1608567263727465760,56,1608567263727465760,iiwa_link_0,0.702764411834,0.129983711988,0.0619871202554,2.66052677617,25.9409551382,1.0,0.772681295872,0.0
1608567263743426424,57,1608567263743426424,iiwa_link_0,0.702873800655,0.131603834446,0.0617826954915,8.71876268723,99.5634477549,1.0,0.758647799492,0.0
1608567263919328768,58,1608567263919328768,iiwa_link_0,0.70321671234,0.133403445845,0.0619082366831,1226243774.62,15180571334.5,1.0,0.758647799492,0.0
1608567263936789504,59,1608567263936789504,iiwa_link_0,0.703268315926,0.137126668402,0.0607284335143,9.60312219293,93.9621942705,1.0,0.776078164577,0.0
1608567264125203214,60,1608567264125203214,iiwa_link_0,0.703268315926,0.137126668402,0.0607284335143,5623509192.28,46719870102.0,1.0,0.776078164577,0.0
1608567264140529866,61,1608567264140529866,iiwa_link_0,0.703427409647,0.138009620749,0.0601634161428,10.9610362424,98.4594252735,1.0,0.909009456635,0.0
1608567264340342506,62,1608567264340342506,iiwa_link_0,0.703427409647,0.138009620749,0.0601634161428,4379370906.74,51189541009.5,1.0,0.909009456635,0.0
1608567264360624099,63,1608567264360624099,iiwa_link_0,0.703920337799,0.141876336187,0.0593883647911,10.3543333005,100.618371432,1.0,0.803499519825,0.0
1608567264558823465,64,1608567264558823465,iiwa_link_0,0.703920337799,0.141876336187,0.0593883647911,3348348716.49,34286369599.0,1.0,0.803499519825,0.0
1608567264589596283,65,1608567264589596283,iiwa_link_0,0.70438666248,0.143191971458,0.0591519013496,10.8236854802,99.2522537225,1.0,0.808101773262,0.0
1608567264827106828,66,1608567264827106828,iiwa_link_0,0.704584146178,0.14437161016,0.0589596443742,6160461382.66,32295425560.4,1.0,0.808101773262,0.0
1608567264845173338,67,1608567264845173338,iiwa_link_0,0.704814590916,0.147381912363,0.0583198324752,17.3288819279,100.064349971,1.0,0.814165234566,0.0
1608567265044001539,68,1608567265044001539,iiwa_link_0,0.705097335536,0.147787578607,0.0581117049366,6383498842.33,41326020320.0,1.0,0.814165234566,0.0
1608567265082082558,69,1608567265082082558,iiwa_link_0,0.705181684393,0.148822262738,0.0580416540313,14.5508206834,98.153109779,1.0,0.777443289757,0.0
