%time,field.header.seq,field.header.stamp,field.header.frame_id,field.centroid.x,field.centroid.y,field.centroid.z,field.direction.x,field.direction.y,field.direction.z,field.radius,field.epsilon
1608566856446336422,45,1608566856446336422,iiwa_link_0,0.68662536585,0.0869230134281,0.0603699446066,11.0229239696,99.1436589487,1.0,0.771521866322,0.0
1608566856599865123,46,1608566856599865123,iiwa_link_0,0.68662536585,0.0869230134281,0.0603699446066,1.08176044585,10.8985797465,1.0,0.771521866322,0.0
1608566856615710380,47,1608566856615710380,iiwa_link_0,0.686671993892,0.090044455288,0.0605194729713,9.60747294224,97.30912494,1.0,0.770434081554,0.0
1608566856782589720,48,1608566856782589720,iiwa_link_0,0.686548881154,0.0902706716144,0.0605645927421,0.719825602536,10.2961193153,1.0,0.770434081554,0.0
1608566856798492345,49,1608566856798492345,iiwa_link_0,0.686579273994,0.0914147906927,0.0608402960029,7.16590596169,99.623017649,1.0,0.773619413376,0.0
1608566857310693803,50,1608566857310693803,iiwa_link_0,0.686549732769,0.0919968259439,0.0608898114609,5.33467588445e-07,102.463828294,1.0,0.773619413376,0.0
1608566857329355096,51,1608566857329355096,iiwa_link_0,0.687049176624,0.100487420858,0.0612541638422,-0.315698516407,102.65537809,1.0,0.74794703722,0.0
1608566857448631841,52,1608566857448631841,iiwa_link_0,0.687049176624,0.100487420858,0.0612541638422,0.719251343745,21.2754960642,1.0,0.74794703722,0.0
1608566857463646956,53,1608566857463646956,iiwa_link_0,0.687121875558,0.100891240975,0.0613188092527,3.6439434228,100.060921919,1.0,0.74505674839,0.0
1608566857571735083,54,1608566857571735083,iiwa_link_0,0.687121875558,0.100891240975,0.0613188092527,1.55104910364,23.2983879464,1.0,0.74505674839,0.0
1608566857586524918,55,1608566857586524918,iiwa_link_0,0.687141406452,0.101231661918,0.0612530150967,8.62382624388,99.3268164695,1.0,0.742945790291,0.0
1608566857731468227,56,1608566857731468227,iiwa_link_0,0.687141406452,0.101231661918,0.0612530150967,2.36766235073,28.0348288903,1.0,0.742945790291,0.0
1608566857747449707,57,1608566857747449707,iiwa_link_0,0.687237551776,0.104204514067,0.0613320591629,6.93166823146,99.7305410758,1.0,0.743533015251,0.0
1608566857853258089,58,1608566857853258089,iiwa_link_0,0.687237551776,0.104204514067,0.0613320591629,6.17225794899,74.4385831471,1.0,0.743533015251,0.0
1608566857868322780,59,1608566857868322780,iiwa_link_0,0.687346292867,0.104942332886,0.0614008864114,9.81501669787,93.944851293,1.0,0.745230197906,0.0
1608566858020692488,60,1608566858020692488,iiwa_link_0,0.687373481557,0.105383547697,0.0614246299163,2.43671745384,31.9417917751,1.0,0.745230197906,0.0
1608566858040380699,61,1608566858040380699,iiwa_link_0,0.68762748582,0.108528775908,0.0614781495982,6.61715734837,98.886337693,1.0,0.742768228054,0.0
1608566858187945752,62,1608566858187945752,iiwa_link_0,0.68762748582,0.108528775908,0.0614781495982,1.76874996124,27.7778731151,1.0,0.742768228054,0.0
1608566858206695794,63,1608566858206695794,iiwa_link_0,0.687663335954,0.110243989842,0.061392653146,8.18487321537,100.780223014,1.0,0.740724444389,0.0
1608566858329855741,64,1608566858329855741,iiwa_link_0,0.68762229774,0.111611440276,0.0613993246584,8.69382105021,166.178298496,1.0,0.740724444389,0.0
1608566858344937973,65,1608566858344937973,iiwa_link_0,0.68772944552,0.112074638611,0.0615193741812,6.32857123715,99.5891578482,1.0,0.740040898323,0.0
1608566858509344390,66,1608566858509344390,iiwa_link_0,0.687943371841,0.113921911792,0.0615168277873,397551622.904,8947533845.28,1.0,0.740040898323,0.0
1608566858526297093,67,1608566858526297093,iiwa_link_0,0.688329017553,0.116320383573,0.0615378835529,3.03016030979,101.736939799,1.0,0.754966080189,0.0
